734,-1,678,196,813,291,674,734,196,678,291,734,291,196,196,674,291,734,813,291,678,734,-1,674,674,291,674,291,658,813,291,674,291,674,813,291,196,734,813,291,734,678,813,291,196,658,674,734,291,813,291,291,813,291,734,658,734,734,734,678,658,291,813,813,734,734,291,674,734,196,196,196,674,291,291,291,813,734,734,291,674,678,291,734,813,291,813,-1,674,813,658,678,658,734,291,291,-1,291,674,291
734,291,674,291,291,674,674,291,291,734,734,674,291,813,658,734,734,734,674,-1,291,734,658,291,678,734,734,813,734,674,734,674,-1,734,813,291,813,734,658,674,678,734,813,-1,-1,-1,291,-1,674,291,734,658,734,291,674,291,734,291,734,196,291,291,734,734,734,813,291,734,813,734,291,-1,734,734,674,291,291,734,674,291,734,734,734,291,734,734,196,291,-1,734,291,678,291,813,734,196,734,-1,196,674
734,291,674,678,734,291,196,813,813,734,678,813,734,291,-1,813,674,291,291,658,734,734,734,734,734,291,734,813,734,678,813,-1,291,734,-1,734,734,813,678,658,734,291,734,291,734,734,291,658,734,734,734,734,734,196,734,678,734,734,813,291,734,674,658,658,291,658,196,196,-1,658,291,-1,-1,734,813,734,734,678,291,678,813,291,291,734,-1,674,291,734,-1,658,658,-1,734,674,291,-1,674,734,658,813
-1,-1,813,734,734,-1,734,291,674,813,678,734,813,734,678,291,734,678,734,658,658,734,658,291,658,813,291,734,674,196,196,813,674,674,678,813,813,658,734,674,734,734,291,813,734,-1,196,734,-1,658,658,-1,196,291,658,196,813,813,734,734,813,734,-1,658,813,196,291,-1,196,734,658,-1,291,291,734,-1,291,734,734,658,674,291,291,-1,-1,291,291,291,291,734,734,734,734,734,-1,734,734,734,734,813
734,291,734,734,813,734,734,291,-1,658,-1,674,734,734,734,-1,196,-1,734,734,674,734,674,734,813,734,734,813,734,813,734,734,734,813,734,-1,291,678,734,813,658,-1,-1,678,291,658,734,813,813,196,196,658,813,291,-1,674,-1,813,658,813,734,678,734,734,658,196,734,734,734,-1,-1,674,734,734,-1,291,734,734,734,734,291,813,-1,674,734,813,-1,813,674,813,813,-1,658,674,196,734,734,291,734,734
734,291,813,291,658,658,813,813,813,734,734,291,674,734,734,-1,734,734,734,813,291,291,291,813,674,291,674,734,734,291,-1,291,658,291,674,734,291,291,291,291,291,-1,734,291,734,678,291,-1,734,734,196,196,291,813,291,196,291,734,813,291,734,813,734,291,291,-1,678,734,678,734,-1,291,-1,291,658,658,734,-1,291,678,734,-1,291,734,658,678,674,734,196,734,291,734,658,196,291,291,734,658,291,658
291,734,658,813,-1,678,678,196,291,291,291,734,291,196,-1,-1,734,291,734,734,291,291,658,291,734,291,291,734,813,813,291,813,-1,291,813,734,734,291,813,196,678,734,291,291,674,734,734,196,734,-1,734,734,734,813,291,813,658,813,734,734,674,813,734,813,734,291,734,658,196,734,291,-1,291,813,291,196,734,734,734,196,291,734,734,196,291,734,-1,734,813,291,734,734,678,291,291,813,674,813,734,678
196,291,813,734,-1,678,678,-1,734,196,734,734,734,-1,-1,674,658,291,734,291,658,813,-1,658,291,291,196,734,658,-1,196,678,734,196,-1,-1,658,813,813,658,813,678,196,734,291,658,658,291,196,734,291,-1,658,674,813,813,734,658,734,734,734,291,734,-1,734,658,658,734,291,291,734,658,658,734,813,734,734,674,-1,-1,734,734,813,678,734,734,658,813,-1,658,734,734,678,813,813,734,813,678,291,678
734,291,-1,734,734,658,291,734,734,291,658,674,291,674,734,813,291,-1,734,734,196,813,734,291,734,291,291,813,734,734,813,813,291,658,196,678,813,734,674,678,734,678,734,291,813,291,291,658,-1,658,658,291,291,658,-1,813,734,291,734,678,674,734,734,291,658,674,658,658,674,291,813,291,291,291,-1,813,734,813,196,813,734,734,-1,291,658,674,291,734,291,291,196,196,291,291,734,674,734,196,678,291
291,813,674,734,734,658,734,734,734,674,-1,291,734,813,674,813,813,-1,813,813,678,734,678,291,734,-1,-1,734,734,734,678,734,-1,813,-1,734,813,658,734,674,196,813,291,678,734,196,658,291,291,734,291,196,658,813,-1,734,196,813,734,734,658,658,291,734,-1,291,-1,734,678,734,-1,734,734,-1,734,291,813,658,291,674,196,734,813,291,734,734,813,291,674,813,734,734,-1,291,-1,734,658,658,674,734
196,674,291,813,734,734,291,-1,291,291,291,291,291,734,674,291,734,813,734,734,813,196,734,-1,734,-1,734,813,734,813,678,291,-1,291,813,291,734,734,291,658,734,678,813,-1,734,658,196,813,813,734,291,-1,813,658,674,658,-1,291,734,678,291,734,291,291,658,-1,734,674,196,-1,734,678,674,734,813,734,291,734,813,813,658,734,291,734,734,734,658,291,734,734,-1,291,734,-1,734,-1,734,-1,734,291
291,674,674,734,-1,734,734,658,291,674,196,674,734,813,813,734,658,678,291,-1,734,678,674,678,734,813,658,-1,196,-1,196,291,734,734,734,678,291,813,813,291,813,813,734,734,291,-1,196,813,291,291,734,291,-1,-1,291,678,678,-1,734,734,734,658,291,678,813,813,291,291,291,734,658,734,813,196,813,734,-1,734,813,658,291,658,734,-1,-1,734,734,658,813,291,813,734,734,291,-1,291,291,734,291,291
734,734,658,658,658,291,291,674,291,734,291,813,734,291,813,-1,734,734,658,674,291,674,-1,291,734,734,291,674,291,196,291,734,291,734,674,291,678,813,813,734,734,291,291,734,734,734,674,734,734,291,734,-1,291,-1,291,674,291,813,734,813,291,678,291,734,734,734,734,658,291,196,734,734,734,-1,734,734,291,734,291,734,-1,291,674,734,658,-1,734,674,734,734,291,291,291,813,658,734,678,678,813,674
674,658,678,734,-1,-1,291,734,734,734,291,734,291,734,734,-1,196,196,734,674,-1,678,734,291,674,813,674,734,734,196,813,734,674,196,734,734,291,658,196,734,674,734,734,734,678,291,734,734,291,734,734,734,658,734,291,678,734,-1,678,-1,291,291,291,291,291,734,813,813,-1,291,813,291,734,291,813,813,734,678,-1,813,734,734,813,734,813,674,734,813,291,291,196,734,813,734,734,734,-1,813,-1,813
